Local time,Open,High,Low,Close,Volume
29.04.2023 04:30:00.000 GMT-0600,136.243,136.243,136.243,136.243,0
29.04.2023 05:00:00.000 GMT-0600,136.243,136.243,136.243,136.243,0
29.04.2023 05:30:00.000 GMT-0600,136.243,136.243,136.243,136.243,0
29.04.2023 06:00:00.000 GMT-0600,136.243,136.243,136.243,136.243,0
29.04.2023 06:30:00.000 GMT-0600,136.243,136.243,136.243,136.243,0
29.04.2023 07:00:00.000 GMT-0600,136.243,136.243,136.243,136.243,0
29.04.2023 07:30:00.000 GMT-0600,136.243,136.243,136.243,136.243,0
29.04.2023 08:00:00.000 GMT-0600,136.243,136.243,136.243,136.243,0
29.04.2023 08:30:00.000 GMT-0600,136.243,136.243,136.243,136.243,0
29.04.2023 09:00:00.000 GMT-0600,136.243,136.243,136.243,136.243,0
29.04.2023 09:30:00.000 GMT-0600,136.243,136.243,136.243,136.243,0
29.04.2023 10:00:00.000 GMT-0600,136.243,136.243,136.243,136.243,0
29.04.2023 10:30:00.000 GMT-0600,136.243,136.243,136.243,136.243,0
29.04.2023 11:00:00.000 GMT-0600,136.243,136.243,136.243,136.243,0
29.04.2023 11:30:00.000 GMT-0600,136.243,136.243,136.243,136.243,0
29.04.2023 12:00:00.000 GMT-0600,136.243,136.243,136.243,136.243,0
29.04.2023 12:30:00.000 GMT-0600,136.243,136.243,136.243,136.243,0
29.04.2023 13:00:00.000 GMT-0600,136.243,136.243,136.243,136.243,0
29.04.2023 13:30:00.000 GMT-0600,136.243,136.243,136.243,136.243,0
29.04.2023 14:00:00.000 GMT-0600,136.243,136.243,136.243,136.243,0
29.04.2023 14:30:00.000 GMT-0600,136.243,136.243,136.243,136.243,0
29.04.2023 15:00:00.000 GMT-0600,136.243,136.243,136.243,136.243,0
29.04.2023 15:30:00.000 GMT-0600,136.243,136.243,136.243,136.243,0
29.04.2023 16:00:00.000 GMT-0600,136.243,136.243,136.243,136.243,0
29.04.2023 16:30:00.000 GMT-0600,136.243,136.243,136.243,136.243,0
29.04.2023 17:00:00.000 GMT-0600,136.243,136.243,136.243,136.243,0
29.04.2023 17:30:00.000 GMT-0600,136.243,136.243,136.243,136.243,0
29.04.2023 18:00:00.000 GMT-0600,136.243,136.243,136.243,136.243,0
29.04.2023 18:30:00.000 GMT-0600,136.243,136.243,136.243,136.243,0
29.04.2023 19:00:00.000 GMT-0600,136.243,136.243,136.243,136.243,0
29.04.2023 19:30:00.000 GMT-0600,136.243,136.243,136.243,136.243,0
29.04.2023 20:00:00.000 GMT-0600,136.243,136.243,136.243,136.243,0
29.04.2023 20:30:00.000 GMT-0600,136.243,136.243,136.243,136.243,0
